forward;B2;вперёд;отправлять
fossil;B2;ископаемый;окаменелый
found;B2;обнаруживать;находить
foundation;B2;фундамент;основание
founder;B2;основатель;учредитель
fraction;B2;доля;частица
fragment;B2;обломок;часть
framework;B2;рамка, структура;каркас
fraud;B2;мошенничество;обман
free;B2;свободный;
freedom;B2;свобода;независимость
freely;B2;свободно;охотно
frequency;B2;частота;частотность
frequent;B2;частый;часто встречающийся
fuel;B2;топливо;горючее
fulfil;B2;выполнять;осуществлять
full-time;B2;полный рабочий день;постоянный
fully;B2;полностью;вполне
function;B2;функция;назначение
fund;B2;фонд;запас
fundamental;B2;основной;фундаментальный
fundamentally;B2;в основе;существенно
funding;B2;финансирование;субсидирование
furious;B2;взбешённый;яростный
furthermore;B2;кроме того;к тому же
gain;B2;получать;добиваться
gaming;B2;игровой процесс;игровой
gang;B2;банда;шайка
gay;B2;гей;весёлый
gender;B2;гендер;
gene;B2;биол. ген;ген
generate;B2;порождать;производить
genetic;B2;генетический;врожденный
genius;B2;гений;гениальный человек
genre;B2;жанр;манера
genuine;B2;настоящий;подлинный
genuinely;B2;"искренне; неподдельно";искренне
gesture;B2;жест;мимика
gig;B2;концерт;живое выступление
globalization;B2;глобализация;
globe;B2;глобус;земной шар
golden;B2;золотой;золотистый
goodness;B2;добродетель;бог
gorgeous;B2;великолепный;прекрасный
govern;B2;править;управлять
governor;B2;правитель;губернатор
grab;B2;хватать;схватывать
grade;B2;класс;оценка
gradually;B2;постепенно;понемногу
grand;B2;грандиозный;величественный
grant;B2;дарить;предоставлять
graphic;B2;графический;изобразительный
graphics;B2;графика;изображение
greatly;B2;очень;значительно
greenhouse;B2;теплица;парниковый
grocery;B2;продуктовый магазин;бакалея
guarantee;B2;гарантия;гарантировать
guideline;B2;указание;руководство
habitat;B2;среда обитания;ареал (животного, растения)
handle;B2;справиться;управлять
harbour;B2;гавань;порт
harm;B2;вред;причинять вред
harmful;B2;вредный;губительный
headquarters;B2;штаб-квартира;главный офис
heal;B2;излечивать;исцелять
healthcare;B2;здравоохранение;медицинское обслуживание
hearing;B2;слух;Слушая
heaven;B2;небеса;небо
heel;B2;пятка;каблук
hell;B2;ад;черт
helmet;B2;шлем;каска
hence;B2;следовательно;таким образом
herb;B2;трава;растение
hesitate;B2;колебаться;стесняться
hidden;B2;скрытый;тайный
high;B2;высокий;
highway;B2;шоссе;главная дорога
hilarious;B2;"уморительный; очень смешной";весёлый
hip;B2;бедро;
hire;B2;нанимать;прокат
historian;B2;историк;
hold;B2;держать;
hollow;B2;пустой;полый
holy;B2;святой;священный
homeless;B2;бездомный;бесприютный
honesty;B2;честность;правдивость
honour;B2;честь;слава
hook;B2;крючок;крюк
hopefully;B2;в надежде;будем надеяться
host;B2;хозяин;принимающая сторона
house;B2;дом;приютить
household;B2;семья;домашнее хозяйство
housing;B2;жилье;укрытие
humorous;B2;смешной;забавный
humour;B2;юмор;настроение
hunger;B2;голод;голодать
hunt;B2;охотиться;охота
hunting;B2;охота;охотничий
hurt;B2;делать больно;обижать
hypothesis;B2;гипотеза;предположение
icon;B2;Иконка;значок
ID;B2;удостоверение личности;
ideal;B2;идеальный;совершенный
identical;B2;идентичный;одинаковый
illusion;B2;иллюзия;обман чувств
illustrate;B2;иллюстрировать;пояснять
illustration;B2;иллюстрация;рисунок
imagination;B2;воображение;фантазия
immigration;B2;иммиграция;иммиграционная служба
immune;B2;неуязвимый;невосприимчивый
impatient;B2;нетерпеливый;беспокойный
implement;B2;осуществлять;реализовывать
implication;B2;вывод;следствие
imply;B2;подразумевать;означать
impose;B2;навязывать;навязать
impress;B2;производить впечатление;внушать
impressed;B2;впечатленный;производить впечатление
incentive;B2;стимул;побуждение
inch;B2;дюйм;небольшое расстояние
incident;B2;случай;происшествие
income;B2;доход;приход
incorporate;B2;объединять;соединять
incorrect;B2;неверный;неправильный
increasingly;B2;всё больше и больше;
independence;B2;независимость;самостоятельность
index;B2;показатель степени;указательный палец
indication;B2;показания;указание
industrial;B2;промышленный;индустриальный
inevitable;B2;неминуемый;неизбежный
inevitably;B2;неизбежно;неминуемо
infection;B2;инфекция;заражение
infer;B2;делать заключение;заключать
inflation;B2;инфляция;наполнение
info;B2;разг. информация;
inform;B2;информировать;сообщать
infrastructure;B2;инфраструктура;
inhabitant;B2;житель;обитатель
inherit;B2;наследовать;унаследовать
initial;B2;начальный;исходный
initially;B2;вначале;первоначально
initiative;B2;инициативный;инициатива
ink;B2;чернила;тушь
inner;B2;внутренний;
innovation;B2;новшество;нововведение
innovative;B2;инновационный;новаторский
input;B2;ввод;вход
insert;B2;вставлять;включать
insight;B2;понимание;проницательность
insist;B2;настаивать;настойчиво утверждать
inspector;B2;инспектор;контролер
inspire;B2;вдохновлять;воодушевлять
install;B2;устанавливать;установить
installation;B2;инсталляция;установка
instance;B2;пример;образец
instant;B2;мгновенный;немедленный
instantly;B2;немедленно;тотчас
institute;B2;институт;назначать
institution;B2;учреждение;заведение
insurance;B2;страхование;страховка
integrate;B2;интегрировать;объединять
intellectual;B2;интеллектуальный;умственный
intended;B2;предназначенный;предназначать
intense;B2;сильный;значительный (об эмоциях)
interact;B2;взаимодействовать;
interaction;B2;взаимодействие;взаимовлияние
internal;B2;внутренний;сокровенный
interpret;B2;толковать;интерпретировать
interpretation;B2;толкование;объяснение
interrupt;B2;прерывать;перебивать
interval;B2;интервал;перерыв
invade;B2;вторгаться;захватывать
invasion;B2;вторжение;нашествие
investigation;B2;Расследование;следствие
investment;B2;инвестиции;инвестирование
investor;B2;инвестор;вкладчик
isolate;B2;изолировать;отделять
isolated;B2;изолированный;отдельный
issue;B2;проблема;вопрос
jail;B2;тюрьма;тюремное заключение
jet;B2;реактивный самолёт;струя
joint;B2;совместный;сустав
journalism;B2;журналистика;профессия журналиста
joy;B2;радость;восторг
judgement;B2;решение;приговор
junior;B2;младший;юниор
jury;B2;присяжные;жюри
justice;B2;правосудие;справедливость
justify;B2;оправдывать;подтверждать
kit;B2;комплект;набор
labour;B2;труд;рабочий класс
ladder;B2;лестница;стремянка
landing;B2;приземление;лестничная площадка
landscape;B2;пейзаж;ландшафт
lane;B2;переулок;полоса движения
largely;B2;в значительной степени;в широком масштабе
lately;B2;в последнее время;недавно
latest;B2;самый поздний;последний
launch;B2;запускать;начинать
leadership;B2;лидерство;руководство
leaflet;B2;листовка;брошюра
league;B2;лига;союз
lean;B2;худой;скудный
leave;B2;оставлять, уезжать;оставлять
legend;B2;легенда;надпись
lens;B2;линза;призма
level;B2;уровень;
licence;B2;лицензия;разрешение
lifetime;B2;продолжительность жизни;целая жизнь
lighting;B2;освещение;молния
likewise;B2;подобно;аналогично
limitation;B2;ограничение;недостаток
limited;B2;ограниченный;стеснённый
line;B2;линия;очередь
literally;B2;буквально;в прямом смысле слова
literary;B2;литературно образованный;литературный
litre;B2;литр;
litter;B2;мусор;помёт
lively;B2;живой;оживлённый
load;B2;грузить;загружать
loan;B2;заём;давать взаймы
logical;B2;логичный;последовательный
logo;B2;логотип;эмблема
long-term;B2;долгосрочный;долговременный
loose;B2;свободный;неплотный
lord;B2;Господь;повелитель
lottery;B2;лотерея;
low;B2;низкий;
lower;B2;снизить;понизить
loyal;B2;преданный;верный
lung;B2;легкое;легкое (орган)
lyric;B2;лиричный;лирический
magnificent;B2;великолепный;величественный
maintain;B2;поддерживать;сохранять в состоянии
majority;B2;большинство;
make;B2;создавать;делать
make-up;B2;грим;макияж
making;B2;делающий;создание
manufacture;B2;производить;производство
manufacturing;B2;производственный;производство
map;B2;карта;отображение
marathon;B2;марафонский бег;марафон
margin;B2;край;поле
marker;B2;маркер;закладка
martial;B2;военный;боевой
mass;B2;масса;большая часть
massive;B2;массивный;солидный
master;B2;хозяин;овладевать
matching;B2;сопоставление;согласование
mate;B2;товарищ;друг
material;B2;материал;материальный
maximum;B2;максимум;максимальный
mayor;B2;мэр;
means;B2;средства;способ
measurement;B2;измерение;обмер
mechanic;B2;механик;слесарь
mechanical;B2;механический;технический
mechanism;B2;механизм;устройство
medal;B2;медаль;орден
medication;B2;лекарство;лечение
medium;B2;средний;среда
melt;B2;таять;плавиться
membership;B2;членство;принадлежность
memorable;B2;незабываемый;незабвенный
metaphor;B2;метафора;аналогия
military;B2;военный;войска
miner;B2;шахтер;сапёр
mineral;B2;минерал;минеральный
minimum;B2;минимальный;минимум
minister;B2;министр;священник
minor;B2;незначительный;второстепенный
minority;B2;меньшинство;несовершеннолетие
miserable;B2;несчастный;жалкий
mission;B2;призвание;миссия
mistake;B2;ошибка;ошибаться
mixed;B2;смешанный;перемешанный
mode;B2;режим;способ
model;B2;модель;образец
modest;B2;скромный;непритязательный
modify;B2;изменять;видоизменять
monitor;B2;контролировать;наблюдать
monster;B2;чудовище;монстр
monthly;B2;ежемесячно;ежемесячный
monument;B2;памятник;монумент
moral;B2;мораль;нравственный
moreover;B2;кроме того;сверх того
mortgage;B2;ипотека;закладная
mosque;B2;мечеть;храм (нехристианский
motion;B2;движение;перемещение
motivate;B2;мотивировать;побуждать
motivation;B2;мотивация;поощрение
motor;B2;двигатель;мотор
mount;B2;устанавливать;подниматься
moving;B2;движущий;движение
multiple;B2;множественный;составной
multiply;B2;умножать;многообразно
mysterious;B2;таинственный;загадочный
myth;B2;миф;вымысел
naked;B2;голый;обнажённый
narrow;B2;узкий;тесный
nasty;B2;неприятный;противный
national;B2;народный;национальный
navigation;B2;Навигация;судоходство
nearby;B2;поблизости;вблизи
neat;B2;опрятный;аккуратный
necessity;B2;необходимость;неизбежность
negative;B2;негативный;отрицательный
negotiate;B2;вести переговоры;договариваться
negotiation;B2;переговоры;согласование
nerve;B2;нерв;
neutral;B2;нейтральный;неопределённый
nevertheless;B2;тем не менее;однако
newly;B2;недавно;вновь
nightmare;B2;ночной кошмар;страшный сон
norm;B2;норма;стандарт
notebook;B2;блокнот;записная книжка
notion;B2;понятие;взгляд
novelist;B2;писатель-романтист;рассказчик
nowadays;B2;в наше время;теперь
numerous;B2;многочисленный;множественный
nursing;B2;уход за больными;
nutrition;B2;питание;пища
obesity;B2;ожирение;полнота
obey;B2;подчиняться;повиноваться
object;B2;объект;возражать
objective;B2;цель;задача
obligation;B2;обязанность;долг
observation;B2;наблюдение;наблюдательность
observe;B2;наблюдать;следить
observer;B2;наблюдатель;обозреватель
obstacle;B2;препятствие;помеха
obtain;B2;получать;приобретать
occasionally;B2;изредка;время от времени
occupation;B2;профессия;занятие
occupy;B2;захватывать;занимать
offence;B2;оскорбление;обида
offend;B2;обижать;оскорблять
offender;B2;правонарушитель;преступник
offensive;B2;оскорбительный;обидный
official;B2;должностное лицо;официальный
ongoing;B2;непрерывный;постоянный
opening;B2;открытие;начало
openly;B2;открыто;публично
opera;B2;опера;оперное искусство
operate;B2;действовать;функционировать
operator;B2;оператор;
opponent;B2;противник;соперник
oppose;B2;возражать;противиться
opposed;B2;противоположный;противный
opposition;B2;сопротивление;противодействие
optimistic;B2;оптимистичный;оптимистический
orchestra;B2;оркестр;
organ;B2;орган;учреждение
organic;B2;органический;натуральный
origin;B2;происхождение;источник
otherwise;B2;иначе;в противном случае
outcome;B2;последствие;результат
outer;B2;внешний;наружный
outfit;B2;экипировка;полный комплект одежды
outline;B2;набросок;схема, план
output;B2;результат;выход
outstanding;B2;выдающийся;знаменитый
overall;B2;общий;полный
overcome;B2;преодолеть;побороть
overnight;B2;внезапно;ночной
overseas;B2;заграничный;заморский
owe;B2;быть обязанным;быть должным
ownership;B2;собственность;владение
oxygen;B2;кислород;кислородный
pace;B2;темп;скорость
package;B2;пакет;
packet;B2;пачка;пакет
palm;B2;ладонь;пальма
panel;B2;панель;панно
panic;B2;паника;паниковать
parade;B2;парад;
parallel;B2;параллельный;параллель
parliament;B2;парламент;парламентский
participant;B2;участник;участвующий
participation;B2;участие;причастность
partly;B2;частично;отчасти
partnership;B2;компания;партнерство
part-time;B2;частичная занятость;неполный рабочий день
passage;B2;проход;коридор
passionate;B2;страстный;пылкий
password;B2;пароль;пропуск
patience;B2;терпение;терпеливость
patient;B2;терпеливый;пациент
pause;B2;делать паузу;останавливаться
peer;B2;вглядываться;ровня
penalty;B2;штраф;наказание
pension;B2;пенсия;пособие
perceive;B2;воспринимать;осознавать
perception;B2;восприятие;ощущение
permanent;B2;постоянный;неизменный
permanently;B2;постоянно;надолго
permit;B2;разрешение;позволять
perspective;B2;точка зрения;перспектива
phase;B2;стадия;период
phenomenon;B2;явление;феномен
philosophy;B2;философия;философия (мышление)
pick;B2;выбирать;подбирать
picture;B2;картина;изображение
pile;B2;куча;груда
pill;B2;таблетка;пилюля
pitch;B2;подача;выставлять на продажу
pity;B2;жалость;сожаление
placement;B2;размещение;помещение
plain;B2;неприметный;простой
plot;B2;сюжет;содержание
plus;B2;плюс;положительная величина
pointed;B2;указал;острый
popularity;B2;популярность;популярность, известность
portion;B2;порция;часть
pose;B2;излагать;формулировать
position;B2;положение;позиция
positive;B2;положительный;позитивный
possess;B2;владеть;обладать
potential;B2;возможный;потенциальный
potentially;B2;потенциально;возможно
power;B2;сила;власть
praise;B2;хвалить;похвала
precede;B2;предшествовать;
precious;B2;драгоценный;дорогой
precise;B2;точный;определённый
precisely;B2;точно;определённо
predictable;B2;предсказуемый;прогнозируемый
preference;B2;предпочтение;
pregnant;B2;беременная;
preparation;B2;приготовление;подготовка
presence;B2;присутствие;непосредственная близость
preserve;B2;сохранять;оберегать
price;B2;цена;
pride;B2;гордость;чувство собственного достоинства
primarily;B2;прежде всего;первоначально
prime;B2;основной;начало
principal;B2;главный;начальник, ректор
principle;B2;принцип;правило
print;B2;печатать;штамп
prior;B2;предварительный;предшествующий
priority;B2;приоритет;старшинство
privacy;B2;уединение;тайна
probability;B2;вероятность;
probable;B2;вероятный;возможный
procedure;B2;процедура;технологический процесс
proceed;B2;продолжить;продолжать
process;B2;процесс;провожать
produce;B2;производить;давать
professional;B2;профессионал;профессиональный
programming;B2;программирование;программирующий
progress;B2;развитие;прогресс
progressive;B2;постепенный;прогрессирующий
prohibit;B2;запрещать;препятствовать
project;B2;проект;план
promising;B2;многообещающий;Подающий надежды
promotion;B2;продвижение;повышение
prompt;B2;подсказка;быстрый
proof;B2;доказательство;подтверждение
proportion;B2;доля;пропорция
proposal;B2;предложение;заявка
propose;B2;предлагать;намереваться
prospect;B2;перспектива;шанс
protection;B2;защита;охрана
protein;B2;белок;протеин
protester;B2;протестующий;возражающий
psychological;B2;психологический;
psychologist;B2;психолог;
psychology;B2;психология;
publication;B2;издание;публикация
publicity;B2;гласность;публичность
publishing;B2;издательство;издание
punk;B2;панк;бомж
pupil;B2;зрачок;ученик
purchase;B2;покупать;покупка
pure;B2;чистый;простой
purely;B2;совершенно;исключительно
pursue;B2;преследовать;продолжать
pursuit;B2;стремление;Погоня
puzzle;B2;ставить в тупик;головоломка
questionnaire;B2;анкета;вопросник
racial;B2;расовый;расистский
racism;B2;расизм;расовая дискриминация
racist;B2;расист;расистский
radiation;B2;излучение;радиация
rail;B2;перила;рельсы
random;B2;случайный;произвольный
range;B2;спектр;диапазон
rank;B2;ранг;звание
rapid;B2;быстрый;стремительный
rapidly;B2;быстро;стремительно
rat;B2;крыса;доносчик
rate;B2;ставка;уровень
rating;B2;оценка;рейтинг
raw;B2;сырой;необработанный
reach;B2;достигать;доставать
realistic;B2;реалистичный;практический
reasonable;B2;разумный;обоснованный
reasonably;B2;разумно;достаточно
rebuild;B2;восстановить;отстроить заново
recall;B2;вспоминать;восстанавливать в памяти
receiver;B2;телефонная трубка;получатель
recession;B2;снижение;спад
reckon;B2;полагать;считать
recognition;B2;признание;узнавание
recover;B2;восстанавливать;выздоравливать
recovery;B2;выздоровление;восстановление
recruit;B2;набирать штат;вербовать
recruitment;B2;пополнение;набор (кадров)
reduction;B2;понижение;снижение
referee;B2;рефери;спорт. судья
refugee;B2;беженец;эмигрант
regard;B2;что касается;рассматривать
regional;B2;местный;областной
register;B2;дневник;счетчик
registration;B2;регистрация;оформление
regret;B2;сожалеть;горевать
regulate;B2;регулировать;выверять
regulation;B2;правило;предписание
reinforce;B2;усиливать;укреплять
relatively;B2;относительно;сравнительно
relevant;B2;относящийся к делу;значимый
relief;B2;облегчение;рельеф
relieve;B2;облегчать;освобождать
relieved;B2;испытывать облегчение;облегченный
rely;B2;полагаться;доверять
remark;B2;замечать;замечание
remarkable;B2;замечательный;удивительный
remarkably;B2;удивительно;замечательно
reporting;B2;сообщение;отчётность
representative;B2;представитель;представительный
reputation;B2;репутация;
requirement;B2;требование;необходимое условие
rescue;B2;спасать;спасение
reserve;B2;сдержанность;резерв
resident;B2;резидент;проживающий
resign;B2;уходить в отставку;отказываться
resist;B2;сопротивляться;удержаться
resolution;B2;развязка;решение
resolve;B2;разрешать;решение
resort;B2;курорт;обращаться за помощью
restore;B2;восстанавливать;возрождать
restrict;B2;ограничивать;
restriction;B2;ограничение;препятствие
retail;B2;розничная продажа;розничный
retain;B2;удерживать;сохранять
retirement;B2;выход в отставку или на пенсию;отставка
reveal;B2;обнаруживать;показывать
revenue;B2;доход;выручка
revision;B2;проверка;осмотр
revolution;B2;революция;
reward;B2;вознаграждение;награда
rhythm;B2;ритм;периодичность
rid;B2;освобождать;избавлять
ridiculous;B2;нелепый;смешной
risky;B2;рискованный;опасный
rival;B2;соперник;конкурент
rob;B2;грабить;лишать (of - чего-л.)
robbery;B2;ограбление;кража
rocket;B2;ракета;взлетать
romance;B2;роман (жанр);
root;B2;корень;источник
rose;B2;роза;поднялся
roughly;B2;приблизительно;резко
round;B2;круглый;вокруг
routine;B2;заведённый порядок;обычный
rub;B2;натирать;тереть
rubber;B2;резина;ластик
ruin;B2;разрушать;портить
rural;B2;деревенский;сельский
rush;B2;мчаться;бросаться
sample;B2;образец;пробовать
satellite;B2;искусственный спутник;приверженец
satisfaction;B2;удовлетворение;удовольствие
satisfied;B2;удовлетворённый;довольный
satisfy;B2;удовлетворять;утолять
saving;B2;экономия;сбережение
scale;B2;масштаб;размер
scandal;B2;скандал;сплетни
scare;B2;пугать;
scenario;B2;сценарий;
schedule;B2;расписание;график
scheme;B2;план;схема
scholar;B2;учёный;стипендиант
scholarship;B2;стипендия;учёность
scratch;B2;скрести;царапать
scream;B2;крик;вопль
screen;B2;экран;ширма
screening;B2;отсев;отбор
seat;B2;место;сидеть
sector;B2;сектор;отрасль
secure;B2;безопасный;надёжный
seek;B2;искать;разыскивать
seeker;B2;человек ищущий что-либо;искатель
select;B2;выбирать;отбирать
selection;B2;выбор;подбор
self;B2;сам;собственная личность
seminar;B2;семинар;интенсивный курс обучения
senior;B2;старший;вышестоящий
sense;B2;чувство;смысл
sensitive;B2;чувствительный;чуткий
sentence;B2;предложение;фраза
sequence;B2;последовательность;результат
session;B2;сеанс;заседание
settle;B2;успокаиваться;униматься
settler;B2;поселенец;переселенец
severe;B2;суровый;тяжелый
severely;B2;сурово;жестоко
shade;B2;тень;оттенок
shadow;B2;тень;полумрак
shallow;B2;мелкий;неглубокий
shame;B2;стыд;позор
shape;B2;форма;очертание
shelter;B2;приют;убежище
shift;B2;перемещение;сдвиг
ship;B2;корабль;судно
shock;B2;поражать;шокировать
shocked;B2;потрясен;шокирован
shooting;B2;съёмки;стрельба
shot;B2;выстрел;попытка
significant;B2;значительный;существенный
significantly;B2;значительно;существенно
silence;B2;тишина;молчание
silk;B2;шёлк;шёлковый
sincere;B2;искренний;чистосердечный
slave;B2;раб;невольник
slide;B2;слайд;скользить
slight;B2;незначительный;лёгкий
slip;B2;скользить;промах
slope;B2;склон;наклон
solar;B2;солнечный;солнечная энергия
somewhat;B2;отчасти;до некоторой степени
soul;B2;душа;дух
specialist;B2;специалист;знаток
species;B2;вид;разновидность
speed;B2;скорость;спешить
spill;B2;проливать;разливать
spiritual;B2;духовный;одухотворённый
spite;B2;озлобленность;злость
split;B2;делить на части;раскалывать
spoil;B2;испортить;избаловать
spokesman;B2;представитель;делегат
spokesperson;B2;представитель;докладчик
spokeswoman;B2;представитель;оратор (о женщине)
sponsor;B2;организовывать;спонсор
sponsorship;B2;спонсорство;финансирование
sporting;B2;спортивный;
spot;B2;пятно;какое-то определенное место
spread;B2;распространять;разносить
stable;B2;стабильный;устойчивый
stage;B2;эстрада;стадия
stall;B2;стойло;киоск
stance;B2;позиция;поза
stand;B2;стоять;терпеть
stare;B2;смотреть пристально;взгляд
starve;B2;умирать от голода;голодать
status;B2;статус;положение дел
steadily;B2;постоянно;неуклонно
steady;B2;устойчивый;постоянный
steam;B2;пар;испарение
steel;B2;сталь;укреплять
steep;B2;крутой;невероятный
step;B2;шаг;шагать
sticky;B2;липкий;клейкий
stiff;B2;тугой;жёсткий
stimulate;B2;стимулировать;побуждать
stock;B2;запас;акция
stream;B2;течение;поток
strengthen;B2;усиливать;укреплять
stretch;B2;растягивать;вытягивать
strict;B2;строгий;требовательный
strictly;B2;строго;внимательно
strike;B2;бить;забастовка
stroke;B2;инсульт;поглаживать
structure;B2;строение;структура
struggle;B2;борьба;бороться
stuff;B2;вещи;имущество
stunning;B2;оглушение;ошеломляющий
subject;B2;предмет;тема
submit;B2;представлять на рассмотрение;предлагать
subsequent;B2;последующий;дальнейший
subsequently;B2;впоследствии;позже
suburb;B2;пригород;окраина
suffering;B2;страдание;боль, мука
sufficient;B2;достаточный;обоснованный
sufficiently;B2;достаточно;совершенно
sum;B2;сумма;
super;B2;превосходный;отличный
surgeon;B2;хирург;военный врач
surgery;B2;хирургия;операция
surround;B2;окружать;охватывать
surrounding;B2;окружающий;близлежащий
survey;B2;опрос;обзор
survival;B2;выживание;долговечность
survivor;B2;оставшийся в живых;уцелевший
suspect;B2;подозревать;полагать
suspend;B2;приостанавливать;временно отстранять
sustainable;B2;устойчивый;жизнеспособный
swallow;B2;глотать;проглатывать
swear;B2;клясться;браниться
sweep;B2;подметать;мести
switch;B2;выключатель;переключатель
sympathetic;B2;сочувствующий;сочувственный
sympathy;B2;сочувствие;сострадание
tackle;B2;снасти;перехват
tag;B2;ярлык;этикетка
tale;B2;рассказ;сказка
tank;B2;бак;резервуар
tap;B2;кран;стучать
target;B2;цель;мишень
tear;B2;рвать;слеза
technological;B2;технологический;технический
teens;B2;подросток;подростки
temple;B2;висок;храм
temporarily;B2;временно;на время
temporary;B2;временный;непостоянный
tendency;B2;склонность;тенденция
tension;B2;напряжение;неловкость
term;B2;срок;определённый период
terminal;B2;заключительный;предельный
terms;B2;условия;границы
terribly;B2;ужасно;страшно
terrify;B2;ужасать;внушать страх
therapy;B2;терапия;лечение
threat;B2;угроза;опасность
threaten;B2;угрожать;грозить
thus;B2;Таким образом;так
time;B2;время;
title;B2;название;заголовок статьи
tone;B2;тон;звук
tough;B2;жёсткий;трудный
track;B2;след;путь
transfer;B2;перевод;перемещать
transform;B2;превращать;изменять
transition;B2;переход;перемещение
treasure;B2;сокровище;высоко ценить
treat;B2;обращаться;лечить
treatment;B2;лечение;уход
trend;B2;тенденция;общее направление
trial;B2;суд;испытаение
tribe;B2;племя;клан
trick;B2;хитрость;трюк
trigger;B2;курок;спусковой механизм
trillion;B2;триллион;
trip;B2;путешествие;поездка
troop;B2;войска;отряд
tropical;B2;тропический;горячий
trouble;B2;неприятность;проблема
truly;B2;поистине;точно
trust;B2;доверие;доверять
truth;B2;правда;истина
try;B2;пробовать, пытаться;пробовать
tsunami;B2;цунами;
tube;B2;труба;
tune;B2;мелодия;мотив
tunnel;B2;тоннель;туннель
type;B2;печатать;тип
typically;B2;типично;обычно
tyre;B2;шина;покрышка
ugly;B2;уродливый;безобразный
ultimate;B2;конечный;максимальный последний
ultimately;B2;в конечном счете;в конце концов
unable;B2;неспособный;не в состоянии
unacceptable;B2;неприемлемый;недопустимый
uncertainty;B2;неопределённость;неизвестность
uncomfortable;B2;неудобный;испытывающий неудобство
unconscious;B2;бессознательный;невольный
undergo;B2;подвергаться;испытывать
undertake;B2;предпринимать;браться
underwear;B2;нижнее бельё;
unemployed;B2;безработный;незанятый
unemployment;B2;безработица;безработный
unexpected;B2;неожиданный;непредвиденный
unfair;B2;несправедливый;нечестный
unfold;B2;раскрывать;открывать
unfortunate;B2;неудачный;досадный
union;B2;объединение;союз
unique;B2;уникальный;единственный
unite;B2;объединять;соединять
unity;B2;единство;сплочённость
universal;B2;универсальный;универсал
universe;B2;вселенная;мир
unknown;B2;неизвестный;неизвестное
unless;B2;до тех пор;Пока
unlike;B2;в отличие от;непохожий на
unlikely;B2;маловероятный;неправдоподобный
unnecessary;B2;ненужный;излишний
unpleasant;B2;неприятный;отталкивающий
update;B2;обновление;обновлять
upon;B2;на;в (предлог)
upper;B2;верхний;высший
upset;B2;расстройство;огорчение
upwards;B2;вверх;свыше
urban;B2;городской;большой современный город
urge;B2;побуждение;стремление
urgent;B2;необходимый;срочный
usage;B2;употребление;использование
used;B2;использованный;используемый
useless;B2;бесполезный;никуда не годный
valid;B2;веский;действующий
valuable;B2;ценный;полезный
value;B2;ценность;значение
variation;B2;разновидность;изменение
vary;B2;изменять;варьироваться
vast;B2;громадный;обширный
venue;B2;место сбора;место проведения
vertical;B2;вертикальный;вертикаль
very;B2;очень;тот самый
via;B2;через;посредством
victory;B2;победа;триумф
viewpoint;B2;точка зрения;смотровая площадка
violence;B2;насилие;жестокость
virtual;B2;виртуальный;фактический
visa;B2;виза;
visible;B2;видимый;очевидный
vision;B2;видение;мечта
visual;B2;визуальный;наглядный
vital;B2;жизненный;существенный
vitamin;B2;витамин;витаминный
volume;B2;объём;громкость
voluntary;B2;добровольная работа;добровольный
voting;B2;голосование;голосующий
wage;B2;зарплата;заработная плата
wander;B2;блуждать;бродить
warming;B2;потепление;нагрев
way;B2;способ;путь
weakness;B2;слабость;недостаток
wealth;B2;богатство;изобилие
wealthy;B2;богатый;состоятельный
weekly;B2;еженедельный;еженедельно
weird;B2;странный;непонятный
welfare;B2;благосостояние;социальное обеспечение
wheat;B2;пшеница;
whereas;B2;принимая во внимание;тогда как
wherever;B2;где бы ни;везде
whisper;B2;шептать;говорить шёпотом
whoever;B2;кто бы ни;который бы ни
whom;B2;кого;которого
widely;B2;широко;значительно
widespread;B2;широко распространённый;часто встречающийся
wildlife;B2;живая природа;дикая природа
willing;B2;добровольный;готовый (сделать что-л)
wind;B2;ветер;заводить
wire;B2;проволока;провод
wisdom;B2;мудрость;мудрость, здравый смысл
wise;B2;мудрый;с точки зрения
withdraw;B2;выводить;забирать
witness;B2;свидетель;очевидец
workforce;B2;рабочая сила;трудовой коллектив
workplace;B2;рабочее место;место работы
workshop;B2;семинар;мастерская
worm;B2;червяк;червь
worse;B2;хуже;
worst;B2;наихудшее;самое худшее
worth;B2;стоимость;цена
wound;B2;рана;обида
wrap;B2;обертывать;окутывать
wrist;B2;запястье;наручный
wrong;B2;неправильный;ошибочный
yet;B2;ещё;тем не менее
zone;B2;зона;полоса
abolish;C1;уничтожать;отменять
abortion;C1;аборт;выкидыш
absence;C1;отсутствие;недостаток
absent;C1;отсутствующий;рассеянный
absurd;C1;нелепый;абсурдный
abundance;C1;изобилие;избыток
abuse;C1;злоупотреблять;оскорблять
academy;C1;академия;высшее учебное заведение
accelerate;C1;ускорять;ускорять(ся)
acceptance;C1;принятие;признание
accessible;C1;доступный;поддающийся
accomplishment;C1;достижение, успех;выполнение
accordance;C1;соответствие;согласие
accordingly;C1;соответственно;таким образом
accountability;C1;ответственность;подотчётность
accountable;C1;ответственный;подотчётный
accumulate;C1;накапливать;собирать
accumulation;C1;скопление;накопление
accusation;C1;обвинение;жалоба
accused;C1;обвиняемый;обвинять
acid;C1;кислота;едкий
acquisition;C1;приобретение;овладение
acre;C1;акр;владения
activation;C1;активация;возбуждение
apparatus;C1;прибор;аппарат
appealing;C1;привлекательный;обаятельный
appetite;C1;аппетит;склонность
